10000 15000
5380 1 10
5381 0 1
5381 5 4
5382 0 4
5382 1 10
5382 2 7
5384 1 4
5384 2 4
5384 6 10
5385 0 8
5385 5 6
5386 0 4
5387 1 2
5388 3 9
5389 4 6
5390 0 6
5390 4 7
5391 3 8
5391 5 2
5391 6 6
5392 1 9
5393 2 3
5393 4 10
5393 6 6
5394 0 3
5394 1 5
5394 6 2
5395 2 7
5395 5 5
5395 6 6
5396 0 4
5397 6 3
5398 5 9
5399 0 4
5399 3 4
5400 5 4
5401 0 7
5402 1 9
5402 4 1
5402 5 5
5402 6 5
5407 3 1
5408 0 8
5408 4 10
5408 6 6
5409 3 5
5410 3 8
5411 2 6
5412 0 2
5413 0 7
5413 4 7
5413 6 3
5414 0 7
5414 1 9
5415 0 4
5415 3 10
5416 0 2
5416 1 10
5416 4 3
5416 6 9
5417 3 2
5418 3 7
5418 5 7
5419 3 3
5419 4 9
5420 0 5
5421 5 5
5422 0 8
5423 1 1
5423 6 10
5424 1 6
5425 2 1
5425 4 5
5427 2 9
5428 0 4
5428 5 10
5429 1 9
5429 6 1
5430 0 4
5430 3 10
5430 6 6
5431 3 7
5432 2 5
5432 5 5
5434 5 2
5435 3 6
5436 2 5
5436 3 8
5436 5 9
5436 6 9
5438 6 9
5439 6 7
5440 4 8
5440 6 9
5441 3 2
5442 1 10
5442 3 4
5442 4 6
5442 6 1
5443 1 10
5443 4 4
5444 4 10
5445 1 7
5445 2 6
5445 3 5
5445 5 3
5447 2 10
5447 5 10
5447 6 2
5448 1 3
5448 3 1
5451 0 9
5452 0 7
5452 5 4
5454 0 1
5454 2 6
5454 3 1
5455 6 9
5456 5 4
5457 0 6
5458 0 6
5458 5 10
5460 3 4
5462 1 1
5462 2 4
5464 0 7
5465 2 5
5465 6 8
5466 5 7
5467 3 5
5467 5 5
5468 0 2
5468 3 1
5468 6 6
5469 0 1
5469 3 2
5470 2 8
5470 5 3
5470 6 9
5471 0 10
5471 3 1
5472 4 7
5472 5 2
5475 1 5
5475 2 6
5475 3 6
5475 6 9
5477 1 10
5478 4 5
5478 5 10
5479 0 7
5479 1 4
5481 1 6
5481 3 1
5482 0 2
5482 3 1
5482 4 6
5484 2 2
5484 3 1
5485 3 5
5487 0 2
5489 0 8
5489 4 7
5490 2 1
5491 2 7
5491 4 6
5493 4 4
5493 5 2
5494 6 4
5496 2 3
5497 1 6
5498 0 3
5500 1 8
5500 3 9
5501 0 10
5501 1 4
5501 4 3
5502 4 9
5502 5 8
5503 2 10
5504 6 3
5506 1 4
5506 4 1
5507 4 7
5507 5 9
5508 3 7
5509 2 9
5509 6 9
5510 1 6
5510 4 7
5510 5 4
5511 2 3
5513 3 4
5514 5 7
5515 1 8
5515 4 4
5515 6 1
5516 0 6
5516 1 3
5516 3 9
5518 1 1
5519 0 7
5519 3 3
5520 0 9
5520 6 10
5521 0 1
5521 5 8
5521 6 10
5522 6 3
5523 0 6
5524 1 9
5524 6 3
5525 0 4
5525 2 8
5525 3 8
5527 0 7
5527 5 1
5530 1 6
5530 5 6
5532 0 9
5533 1 3
5533 6 7
5534 3 7
5535 3 3
5536 0 9
5536 4 10
5537 1 10
5538 0 5
5538 3 8
5538 4 4
5544 4 1
5544 6 8
5546 0 8
5547 2 9
5548 0 8
5548 1 10
5548 6 6
5549 1 6
5549 2 5
5550 1 2
5550 6 5
5551 2 4
5552 5 10
5553 0 7
5553 4 10
5553 6 2
5554 0 5
5554 3 2
5554 4 9
5555 1 6
5555 2 5
5555 4 1
5556 0 8
5556 1 8
5556 5 6
5557 2 2
5557 4 6
5559 2 7
5560 2 7
5560 5 6
5561 5 2
5561 6 4
5562 1 5
5562 3 1
5563 3 1
5564 2 7
5565 1 10
5565 3 7
5566 1 10
5566 4 1
5566 5 9
5567 1 1
5567 6 2
5568 0 7
5568 1 6
5568 4 9
5568 6 2
5569 5 9
5570 5 1
5571 5 5
5572 0 4
5572 1 1
5572 2 7
5572 3 4
5572 4 10
5573 1 7
5574 4 3
5575 0 10
5575 5 2
5576 4 2
5576 6 8
5577 5 5
5578 6 10
5579 2 4
5579 4 4
5580 1 4
5580 3 8
5580 4 8
5581 6 3
5582 1 4
5582 4 5
5582 6 8
5583 3 2
5583 6 5
5584 3 1
5584 4 4
5584 5 1
5585 1 3
5585 4 3
5586 2 1
5586 3 4
5586 5 7
5587 5 6
5587 6 9
5589 2 9
5589 6 9
5591 3 3
5592 0 3
5592 1 5
5592 2 2
5593 0 6
5593 3 8
5594 0 4
5594 3 10
5596 3 5
5597 3 3
5597 6 2
5598 0 7
5598 4 5
5599 4 4
5603 0 5
5603 2 1
5604 0 9
5604 1 8
5605 0 3
5606 0 5
5606 2 4
5607 3 9
5607 5 9
5607 6 1
5608 1 10
5608 5 9
5609 1 10
5609 3 7
5610 4 2
5610 6 10
5611 1 8
5613 6 6
5614 2 2
5614 3 8
5617 3 10
5617 4 3
5619 4 10
5619 6 7
5620 1 8
5620 6 3
5622 1 8
5622 6 9
5623 2 7
5624 2 7
5624 4 9
5624 5 6
5624 6 10
5625 1 4
5625 6 5
5627 0 4
5627 3 4
5629 1 9
5630 5 4
5631 1 8
5631 5 8
5632 0 7
5632 2 4
5633 0 2
5633 2 7
5633 3 4
5634 2 10
5636 4 2
5638 0 9
5639 2 10
5639 5 9
5640 2 8
5641 6 3
5642 0 6
5645 0 3
5645 2 7
5645 6 9
5646 0 2
5646 1 2
5646 5 10
5647 3 1
5647 4 9
5647 6 10
5649 1 2
5650 2 6
5650 3 10
5650 4 3
5651 1 7
5651 2 10
5651 6 10
5653 0 1
5653 3 2
5653 4 1
5653 5 1
5655 6 4
5656 0 7
5656 4 9
5657 6 3
5658 0 9
5658 3 3
5658 4 1
5659 2 9
5660 6 8
5661 2 5
5662 0 8
5663 2 10
5663 6 7
5664 5 5
5665 3 9
5666 3 10
5666 4 1
5667 0 6
5667 2 8
5667 4 8
5669 0 9
5669 1 8
5669 3 5
5669 4 7
5671 0 8
5671 2 8
5671 5 10
5672 5 4
5673 1 4
5674 1 7
5674 3 10
5674 4 7
5674 6 5
5675 2 9
5675 4 4
5676 0 4
5676 2 6
5677 4 10
5677 5 10
5679 3 6
5679 4 7
5682 5 10
5683 1 5
5683 3 5
5683 4 4
5684 4 5
5685 1 6
5686 6 9
5687 5 2
5688 1 9
5688 4 8
5689 1 6
5689 2 10
5689 3 6
5689 6 1
5690 2 8
5692 5 10
5694 6 6
5695 2 2
5695 4 8
5696 5 6
5697 0 3
5697 6 5
5699 0 3
5699 2 1
5700 0 10
5701 1 2
5701 6 7
5702 5 9
5703 2 3
5703 4 5
5704 5 8
5704 6 10
5705 0 6
5706 4 5
5707 2 7
5707 4 6
5708 0 3
5708 1 7
5708 2 5
5709 1 5
5710 6 3
5711 6 10
5712 1 10
5714 3 7
5716 1 7
5716 4 5
5717 3 9
5717 4 8
5718 1 3
5718 3 10
5718 5 10
5719 3 2
5721 3 2
5723 0 5
5725 6 4
5726 5 10
5726 6 2
5727 6 8
5728 3 4
5728 5 8
5728 6 2
5729 2 7
5729 5 7
5730 2 1
5730 5 7
5731 0 2
5731 6 10
5732 1 2
5732 5 9
5733 2 8
5733 5 3
5734 0 10
5734 1 4
5734 4 10
5734 5 10
5735 1 8
5736 5 9
5736 6 10
5737 0 6
5737 1 9
5737 3 8
5738 6 9
5739 2 10
5739 3 4
5741 6 3
5742 1 9
5742 4 2
5742 5 8
5743 0 9
5743 1 5
5743 2 1
5744 3 6
5745 0 4
5746 0 8
5746 1 5
5746 2 6
5747 4 4
5749 5 9
5750 6 5
5751 2 5
5751 4 5
5752 0 4
5752 4 4
5754 1 9
5754 4 9
5754 5 2
5756 0 9
5756 1 4
5756 2 10
5757 2 1
5758 2 2
5759 3 4
5761 2 8
5761 6 6
5762 1 1
5763 4 6
5763 5 6
5764 4 6
5764 5 2
5766 3 6
5767 6 6
5771 0 10
5772 6 6
5774 3 2
5775 4 8
5775 5 10
5776 0 4
5776 5 9
5778 0 3
5779 0 9
5780 2 10
5781 0 3
5781 1 5
5781 2 9
5782 3 5
5784 0 6
5784 4 7
5786 0 2
5786 3 9
5787 0 10
5787 1 1
5788 5 4
5789 0 3
5789 5 4
5790 0 9
5790 5 7
5790 6 8
5791 4 7
5792 2 8
5795 3 2
5796 4 4
5797 5 9
5798 4 5
5799 2 2
5800 3 2
5800 4 5
5801 5 10
5802 1 10
5803 1 8
5803 3 5
5803 5 1
5805 0 6
5806 0 5
5807 3 2
5807 5 6
5808 2 2
5808 5 1
5809 2 5
5809 4 8
5809 6 1
5810 0 3
5810 5 5
5811 3 2
5811 4 2
5812 0 9
5812 3 5
5813 0 4
5813 3 7
5814 5 10
5815 5 3
5816 0 4
5816 4 6
5816 5 3
5816 6 1
5817 6 5
5819 0 9
5819 2 4
5820 2 2
5820 3 4
5820 5 10
5821 2 3
5821 3 7
5822 2 5
5822 4 8
5823 2 7
5826 1 7
5826 2 2
5826 3 9
5826 4 8
5826 5 6
5826 6 9
5827 4 6
5827 5 7
5829 0 4
5829 4 8
5832 3 10
5832 6 9
5833 0 8
5833 1 6
5833 2 6
5833 4 5
5834 2 2
5834 3 5
5835 0 10
5835 3 4
5835 5 8
5837 0 5
5837 2 10
5839 1 3
5839 6 2
5841 4 9
5842 0 7
5842 5 5
5843 2 6
5843 3 9
5843 4 5
5845 4 1
5848 1 7
5848 5 1
5849 1 2
5851 0 10
5851 4 2
5852 0 10
5852 1 2
5853 3 5
5854 0 6
5854 1 8
5854 4 1
5856 0 10
5856 2 4
5857 1 4
5857 3 6
5857 6 1
5859 2 10
5859 3 4
5859 4 1
5860 2 8
5860 6 4
5863 0 4
5863 3 2
5863 4 9
5865 2 4
5865 3 7
5866 0 1
5866 6 10
5867 0 5
5867 3 3
5868 5 7
5869 6 10
5870 4 4
5871 6 9
5872 2 9
5872 3 2
5875 2 1
5876 5 10
5878 1 1
5879 0 2
5879 2 10
5880 5 1
5881 1 9
5881 6 7
5882 3 3
5882 4 7
5883 3 3
5885 0 9
5886 3 5
5887 0 5
5887 3 7
5887 4 8
5887 5 1
5888 2 1
5889 1 9
5889 6 6
5891 3 3
5891 6 9
5892 5 8
5892 6 9
5893 0 6
5894 1 1
5896 1 2
5897 4 4
5902 2 5
5903 2 8
5904 5 6
5905 1 10
5905 3 6
5905 6 6
5906 0 7
5906 6 6
5907 0 3
5908 1 3
5908 3 1
5909 1 4
5909 3 9
5909 6 6
5910 3 3
5912 0 6
5913 0 10
5913 6 1
5914 0 7
5914 3 10
5915 1 9
5915 3 3
5915 5 4
5916 4 7
5917 0 8
5917 2 6
5918 5 7
5921 0 3
5924 0 5
5924 1 8
5924 2 7
5924 3 7
5924 6 2
5925 4 2
5927 2 8
5927 5 3
5928 2 7
5928 3 3
5928 5 5
5930 1 6
5930 3 7
5931 1 7
5931 2 8
5931 5 4
5932 1 2
5932 4 6
5933 3 9
5934 5 8
5935 0 9
5935 2 5
5935 6 8
5936 0 8
5936 5 6
5937 2 5
5937 5 4
5938 6 3
5940 0 7
5941 4 8
5942 3 5
5942 4 9
5942 5 4
5943 4 2
5945 3 10
5946 3 8
5947 3 7
5947 5 3
5948 2 2
5948 4 5
5949 0 10
5950 0 7
5950 4 10
5952 3 7
5953 0 10
5954 0 4
5954 1 3
5954 5 9
5955 6 9
5957 0 7
5957 3 3
5957 5 5
5959 0 6
5959 5 3
5960 0 1
5960 3 9
5960 5 7
5961 1 6
5961 3 2
5962 0 5
5962 1 7
5962 6 2
5963 3 8
5963 6 2
5964 3 4
5965 5 6
5966 4 9
5967 2 9
5967 4 7
5971 6 7
5972 1 4
5973 5 4
5975 1 7
5975 5 6
5976 1 10
5976 3 5
5976 6 5
5977 4 4
5978 3 10
5980 0 8
5980 2 5
5981 3 6
5982 0 3
5983 1 8
5983 5 6
5984 5 10
5985 0 7
5985 6 3
5986 2 5
5986 4 6
5986 5 2
5987 3 9
5988 3 6
5989 2 3
5989 3 3
5990 4 1
5991 0 10
5991 1 5
5992 2 6
5993 2 8
5993 4 3
5994 1 5
5994 3 1
5994 5 1
5995 0 9
5995 1 3
5996 4 5
5996 5 10
5997 6 1
5998 3 10
5999 0 5
5999 4 3
6000 0 7
6000 5 3
6001 0 7
6002 0 2
6002 4 5
6004 2 8
6004 3 1
6005 1 9
6005 3 3
6006 1 5
6006 6 8
6007 0 5
6007 3 2
6007 6 9
6008 0 9
6008 1 10
6009 3 2
6009 6 3
6011 6 1
6012 0 1
6012 2 6
6013 2 6
6013 5 10
6014 3 1
6014 6 10
6015 1 7
6017 5 7
6019 3 5
6020 0 5
6020 2 9
6020 5 10
6021 1 5
6023 0 10
6023 4 5
6025 3 8
6027 4 7
6027 5 6
6027 6 6
6029 1 10
6029 4 8
6029 5 3
6030 1 1
6030 6 5
6031 2 9
6032 6 9
6033 1 9
6034 0 1
6036 3 6
6036 5 1
6037 3 7
6037 5 4
6038 4 5
6039 2 1
6039 4 2
6040 3 6
6041 0 1
6041 1 9
6041 5 6
6042 3 8
6042 4 10
6042 5 5
6043 4 7
6044 3 1
6044 6 2
6046 4 5
6047 5 1
6048 2 3
6049 1 6
6049 4 3
6050 4 2
6051 4 5
6052 1 9
6052 2 1
6052 3 7
6053 2 8
6053 5 7
6054 0 1
6056 1 6
6056 2 3
6056 3 1
6057 2 9
6057 4 10
6057 6 1
6058 6 1
6059 4 4
6059 5 3
6060 0 9
6060 3 9
6060 4 1
6060 5 9
6061 1 10
6061 2 9
6062 2 1
6063 6 4
6064 3 4
6064 6 5
6066 1 1
6067 1 7
6067 3 4
6068 0 7
6070 3 4
6070 4 4
6070 5 5
6071 5 9
6072 2 9
6074 1 5
6075 1 5
6075 4 8
6076 0 1
6076 3 9
6077 6 7
6078 3 1
6078 6 9
6079 3 8
6080 6 5
6081 5 8
6082 1 1
6082 2 2
6083 1 9
6084 1 6
6084 3 8
6084 5 5
6085 3 4
6085 6 6
6086 1 1
6087 0 2
6087 2 7
6087 3 7
6089 0 5
6089 3 4
6089 5 7
6092 0 2
6094 2 5
6094 4 10
6095 1 9
6095 3 1
6095 4 10
6096 0 4
6096 6 7
6098 3 10
6098 4 1
6098 6 6
6099 4 1
6099 5 8
6100 0 1
6100 4 10
6102 6 3
6103 0 9
6104 0 2
6104 1 2
6106 2 2
6106 3 1
6107 3 5
6108 2 9
6109 2 2
6109 4 1
6111 6 6
6112 0 4
6115 0 6
6115 4 6
6116 3 9
6117 3 9
6117 6 1
6119 0 4
6119 1 3
6120 4 1
6121 4 9
6122 5 3
6123 2 5
6123 4 3
6123 5 7
6124 3 10
6126 2 10
6127 1 10
6127 4 10
6127 5 5
6128 1 9
6128 6 7
6129 1 10
6129 2 10
6129 4 5
6130 2 2
6130 5 8
6131 1 7
6131 4 7
6131 6 6
6132 0 8
6132 3 9
6132 6 2
6134 0 1
6134 5 10
6136 2 9
6137 0 6
6138 0 1
6138 4 7
6138 6 7
6139 1 4
6140 1 1
6140 2 2
6140 3 4
6141 5 3
6142 5 2
6142 6 7
6144 6 1
6145 0 2
6145 4 2
6145 5 3
6146 5 7
6147 4 9
6147 5 3
6149 5 2
6150 6 10
6151 1 7
6151 4 7
6152 0 4
6152 6 4
6153 0 2
6153 2 6
6154 4 10
6154 5 7
6156 4 7
6158 2 3
6158 6 9
6161 0 7
6161 2 8
6161 4 8
6164 5 5
6167 2 9
6168 1 1
6168 3 5
6169 3 7
6169 5 5
6170 1 1
6170 3 7
6171 5 9
6173 1 3
6173 2 10
6173 4 2
6175 4 1
6177 3 6
6177 5 1
6178 0 5
6178 1 1
6179 0 8
6179 1 5
6179 6 6
6180 3 7
6180 5 2
6181 1 1
6181 6 6
6182 4 2
6182 5 2
6183 3 10
6184 0 3
6184 2 3
6184 5 5
6185 1 8
6185 2 1
6186 0 3
6186 3 10
6187 0 4
6187 3 4
6187 6 8
6188 0 5
6188 6 10
6189 3 1
6191 2 6
6191 4 8
6191 6 10
6192 3 5
6195 5 8
6195 6 1
6196 4 5
6197 1 5
6197 4 7
6197 5 5
6198 0 1
6198 6 1
6199 2 3
6200 4 10
6202 1 6
6203 3 9
6203 6 10
6204 4 8
6205 1 8
6206 6 10
6209 0 5
6209 2 10
6209 4 5
6209 6 3
6211 2 5
6211 4 8
6212 2 2
6213 2 5
6213 6 3
6214 2 7
6215 0 5
6215 4 7
6216 1 6
6216 4 10
6217 4 6
6217 5 2
6218 3 6
6218 4 8
6219 0 10
6220 3 1
6221 2 6
6221 4 2
6221 6 10
6222 0 9
6223 0 9
6224 4 2
6224 5 8
6225 3 5
6225 6 8
6226 0 9
6226 2 5
6227 2 5
6229 6 10
6230 1 2
6230 3 4
6231 1 5
6231 2 8
6231 4 3
6232 0 7
6232 4 7
6233 3 10
6235 2 10
6235 3 7
6235 5 5
6236 5 8
6238 4 3
6238 5 4
6239 1 1
6240 3 3
6240 4 7
6240 6 6
6241 1 9
6241 3 9
6243 1 9
6243 5 9
6244 3 9
6245 1 5
6245 5 2
6246 1 8
6246 6 6
6248 3 8
6248 5 10
6249 6 9
6250 3 6
6251 0 7
6253 5 8
6253 6 5
6255 6 9
6256 5 4
6257 1 5
6258 5 4
6259 0 6
6259 3 3
6260 1 2
6260 2 10
6260 6 4
6261 1 5
6261 2 2
6262 1 5
6262 6 2
6263 1 6
6264 0 1
6264 3 10
6264 5 7
6266 3 4
6267 0 5
6267 2 4
6267 6 6
6269 6 8
6270 4 7
6272 1 9
6273 4 2
6273 6 1
6274 4 3
6275 0 2
6275 2 4
6275 3 2
6275 4 2
6275 5 5
6277 2 4
6277 6 6
6279 1 7
6280 3 1
6280 5 4
6280 6 7
6281 0 5
6281 5 1
6282 0 8
6282 1 3
6283 1 5
6284 2 3
6286 1 9
6287 3 1
6289 0 3
6289 1 4
6289 3 9
6289 5 2
6290 2 4
6291 6 1
6293 4 5
6293 6 1
6294 6 8
6295 6 8
6296 6 1
6297 2 3
6297 6 4
6299 3 3
6299 4 1
6299 6 1
6300 5 8
6300 6 4
6301 1 7
6301 3 2
6301 6 8
6302 6 6
6303 6 8
6304 2 3
6304 6 1
6305 4 3
6306 4 1
6307 2 9
6307 4 4
6308 1 2
6308 5 9
6310 2 8
6310 3 6
6312 0 1
6312 2 6
6312 4 8
6314 1 1
6314 3 5
6314 6 1
6315 0 9
6315 3 7
6317 1 6
6318 0 7
6318 2 6
6320 6 2
6321 1 3
6322 0 4
6323 2 7
6324 2 8
6324 4 3
6325 3 1
6326 2 6
6327 1 2
6327 3 7
6328 2 7
6328 4 9
6328 6 3
6329 1 2
6329 5 4
6330 0 3
6330 5 5
6330 6 7
6331 1 7
6331 3 1
6332 2 3
6333 0 4
6333 2 1
6333 5 8
6334 0 6
6334 1 4
6334 5 9
6335 3 10
6336 4 6
6337 3 9
6338 0 4
6339 2 8
6339 4 6
6340 1 6
6340 4 1
6342 3 1
6342 5 3
6343 2 1
6343 5 9
6344 1 2
6344 4 10
6345 1 8
6345 5 7
6345 6 10
6346 0 6
6346 3 6
6347 0 10
6347 5 2
6351 5 2
6352 6 5
6353 4 10
6354 0 7
6355 4 5
6357 1 2
6357 2 1
6357 5 1
6357 6 5
6358 2 2
6359 0 2
6359 1 1
6359 3 4
6360 3 7
6360 6 3
6361 2 1
6362 1 4
6362 5 8
6363 4 3
6363 5 10
6365 0 3
6366 0 6
6367 0 5
6367 1 5
6367 2 8
6369 1 10
6370 2 4
6370 4 6
6370 5 2
6371 0 2
6371 4 8
6373 1 2
6374 5 3
6375 1 4
6376 6 10
6377 2 4
6377 3 6
6378 4 4
6380 1 10
6381 0 5
6381 3 1
6382 1 6
6382 2 10
6383 4 6
6385 1 8
6385 3 1
6386 1 4
6386 5 6
6387 3 8
6387 4 6
6387 6 7
6388 2 2
6389 5 1
6392 1 3
6393 1 3
6393 6 5
6394 1 5
6394 5 3
6395 0 7
6395 2 5
6395 3 1
6395 5 10
6396 1 9
6397 5 6
6398 0 7
6399 1 9
6399 6 7
6402 0 5
6402 1 8
6402 2 9
6402 5 3
6403 1 8
6403 3 6
6403 5 9
6403 6 6
6405 4 9
6406 4 4
6410 1 9
6410 2 7
6410 3 1
6410 6 6
6411 0 3
6411 1 1
6411 3 2
6412 0 10
6412 3 9
6413 0 9
6413 1 2
6413 3 8
6414 1 10
6415 1 7
6415 5 6
6416 0 10
6416 1 10
6416 2 5
6416 3 10
6417 0 8
6417 5 4
6418 0 9
6418 5 6
6419 6 7
6420 3 10
6421 1 2
6422 1 10
6423 5 10
6425 3 2
6426 0 3
6426 4 6
6427 1 4
6427 2 8
6428 2 1
6428 3 2
6429 4 1
6430 2 4
6433 6 1
6435 5 1
6436 1 3
6436 4 3
6437 5 10
6438 2 10
6438 5 10
6439 4 6
6440 0 4
6440 2 4
6441 5 3
6443 1 3
6443 4 4
6444 6 7
6446 2 8
6446 3 3
6446 4 2
6447 3 4
6448 3 1
6448 4 2
6449 5 4
6449 6 4
6450 1 1
6451 4 3
6451 6 3
6453 3 3
6453 6 6
6454 5 8
6455 1 10
6455 5 8
6457 0 7
6457 3 7
6457 5 4
6458 0 8
6458 1 9
6458 4 6
6459 6 5
6460 4 1
6461 4 3
6462 0 5
6462 2 3
6462 6 2
6463 1 1
6463 4 4
6463 5 8
6464 4 7
6464 6 2
6465 2 9
6465 4 9
6466 0 7
6467 0 8
6467 3 6
6468 2 5
6468 4 5
6469 0 9
6470 1 8
6470 5 5
6471 1 4
6471 3 7
6473 2 5
6474 0 9
6475 3 1
6475 6 7
6476 0 6
6477 2 7
6478 2 2
6478 3 3
6481 1 10
6481 2 5
6482 1 10
6482 2 4
6482 5 10
6483 5 9
6484 3 2
6484 4 5
6484 6 10
6485 2 2
6485 3 1
6486 0 7
6486 2 5
6487 5 4
6488 0 10
6488 1 10
6488 2 5
6488 5 1
6489 0 6
6489 4 10
6491 1 6
6491 5 5
6493 1 5
6493 6 2
6494 4 6
6494 5 2
6494 6 8
6495 5 7
6495 6 4
6496 3 4
6497 0 6
6497 1 10
6497 3 7
6497 6 4
6498 6 1
6499 0 10
6500 3 5
6500 4 3
6501 3 1
6501 4 2
6502 2 3
6503 0 7
6503 2 6
6503 4 9
6503 6 10
6504 1 7
6505 1 6
6505 3 3
6506 3 2
6510 2 8
6510 5 5
6511 0 8
6511 6 6
6512 5 4
6513 5 2
6514 4 7
6514 6 1
6516 0 8
6516 4 5
6516 5 2
6517 1 6
6517 2 1
6517 3 3
6517 4 5
6518 0 10
6519 3 5
6519 4 10
6520 2 1
6521 0 4
6521 2 8
6521 3 7
6522 0 10
6523 0 10
6524 1 1
6525 2 6
6525 6 8
6526 2 9
6526 3 6
6527 0 4
6527 1 3
6528 0 8
6528 3 1
6528 6 3
6529 6 9
6531 4 8
6532 1 6
6532 6 10
6533 4 6
6534 1 9
6534 3 5
6534 4 8
6535 4 6
6535 5 1
6535 6 4
6536 2 10
6536 4 2
6537 0 1
6537 2 1
6537 4 7
6538 2 3
6538 3 9
6540 1 2
6540 6 5
6541 0 1
6541 1 2
6542 4 1
6542 6 7
6544 2 2
6544 3 4
6544 6 10
6545 2 5
6545 4 10
6546 5 10
6546 6 2
6547 1 1
6547 6 7
6548 3 2
6549 5 9
6550 0 6
6550 5 10
6551 1 4
6551 3 4
6551 4 7
6551 6 1
6552 1 2
6552 4 4
6553 5 6
6554 6 4
6558 3 6
6558 6 7
6562 1 6
6562 2 7
6562 4 9
6563 1 2
6563 3 2
6564 0 9
6564 3 8
6565 1 6
6566 0 3
6566 2 6
6567 0 8
6567 1 8
6567 2 6
6567 6 9
6568 2 9
6568 3 2
6569 0 6
6570 6 2
6572 4 10
6573 0 7
6573 2 10
6574 0 3
6574 2 4
6575 0 6
6575 6 10
6576 2 5
6576 3 10
6576 4 10
6577 0 5
6577 2 3
6578 2 5
6578 3 4
6578 4 2
6578 6 3
6579 1 2
6579 5 2
6580 2 4
6580 6 10
6581 2 10
6583 1 5
6583 6 1
6584 5 8
6585 5 3
6586 3 7
6587 2 6
6587 5 4
6587 6 7
6588 5 2
6589 6 5
6591 0 2
6591 2 7
6591 4 6
6591 5 9
6592 1 1
6593 5 10
6594 0 5
6594 3 6
6594 6 7
6595 0 2
6596 0 7
6597 2 7
6597 3 7
6597 5 3
6599 1 8
6599 4 4
6600 6 9
6601 2 10
6602 0 8
6603 2 7
6603 4 6
6603 6 2
6604 0 5
6604 1 1
6604 6 2
6605 1 1
6605 3 6
6606 0 6
6606 3 10
6606 4 9
6607 1 1
6608 2 10
6608 3 8
6609 0 6
6609 3 8
6609 4 2
6610 3 7
6611 1 8
6611 5 9
6612 3 2
6613 6 8
6614 0 3
6614 5 5
6615 3 8
6615 4 10
6616 2 4
6617 0 9
6618 0 3
6618 6 6
6619 1 3
6619 2 4
6621 0 9
6621 4 8
6622 4 1
6623 0 5
6624 0 1
6624 5 7
6624 6 9
6626 3 3
6627 4 2
6630 0 9
6631 0 6
6631 1 10
6631 2 6
6632 1 10
6632 2 10
6632 3 2
6632 5 5
6632 6 9
6633 0 4
6633 3 1
6633 5 10
6635 1 9
6635 2 2
6635 6 1
6636 3 4
6636 6 2
6638 3 2
6638 6 6
6639 1 7
6639 3 8
6639 5 10
6640 3 9
6641 4 7
6641 6 10
6642 3 7
6642 6 8
6644 2 10
6645 5 6
6647 5 5
6648 4 5
6648 5 6
6649 0 5
6649 1 3
6651 3 4
6652 3 7
6653 1 6
6653 4 8
6654 2 5
6654 6 4
6655 0 4
6658 2 3
6658 5 8
6658 6 2
6659 5 4
6660 6 4
6661 0 3
6661 4 6
6661 5 3
6662 1 9
6662 4 7
6663 0 1
6663 1 2
6664 4 7
6665 4 2
6665 5 9
6666 3 4
6666 4 5
6667 1 1
6667 2 2
6667 6 6
6668 0 6
6668 2 10
6668 4 2
6670 0 3
6670 4 2
6670 5 6
6671 5 10
6672 2 10
6672 6 4
6673 4 1
6674 1 5
6674 2 4
6674 3 2
6675 3 7
6677 6 8
6678 2 8
6679 2 9
6679 4 7
6680 2 10
6681 5 5
6682 4 3
6683 4 5
6683 5 7
6684 5 2
6685 3 4
6685 4 6
6686 2 9
6686 3 5
6688 0 1
6688 5 5
6689 6 4
6691 5 7
6692 0 10
6692 4 5
6692 5 2
6693 0 6
6693 4 7
6694 1 5
6695 0 3
6695 1 10
6695 2 7
6697 5 4
6698 5 4
6700 1 10
6700 4 3
6700 5 1
6700 6 3
6701 2 2
6701 4 10
6701 6 4
6702 1 9
6702 6 5
6703 1 6
6703 2 3
6703 3 10
6703 6 10
6704 2 5
6705 1 3
6705 2 3
6711 0 10
6711 1 3
6711 3 3
6712 0 1
6712 2 10
6712 6 8
6713 3 6
6714 5 4
6715 0 5
6715 3 10
6716 5 3
6717 0 7
6717 6 1
6719 0 1
6719 2 8
6721 0 8
6721 1 1
6722 0 7
6722 1 7
6722 3 9
6722 5 4
6723 5 9
6724 0 7
6724 3 3
6724 4 3
6725 6 2
6726 0 5
6726 1 4
6726 2 6
6729 1 10
6729 2 7
6729 4 6
6730 4 4
6731 0 1
6731 3 1
6732 6 8
6733 0 8
6733 2 6
6733 6 10
6734 1 3
6734 4 7
6736 0 3
6736 1 9
6736 3 3
6738 4 10
6739 4 3
6740 1 10
6740 4 5
6740 6 6
6741 4 7
6741 6 10
6742 2 5
6742 4 4
6742 5 3
6742 6 10
6745 0 3
6745 1 10
6747 0 8
6748 4 1
6749 6 2
6750 0 2
6750 1 2
6750 2 7
6750 5 9
6751 2 1
6751 4 9
6754 1 3
6754 2 7
6754 6 10
6755 0 8
6755 1 5
6756 1 3
6756 6 2
6757 6 2
6759 1 6
6759 2 10
6759 6 8
6760 1 10
6760 3 1
6762 0 9
6763 3 3
6764 4 4
6764 5 9
6764 6 6
6765 6 1
6766 3 3
6767 2 9
6767 6 2
6768 3 8
6768 5 5
6769 3 10
6770 5 10
